,AAPL,MSFT,GOOGL,AMZN,JPM,JNJ,V,PG,XOM,NVDA
2013-01-02,16.58139991760254,22.144264221191406,17.94026756286621,12.865500450134277,31.340898513793945,48.71415710449219,35.271244049072266,47.2862663269043,51.69251251220703,0.29307684302330017
2013-01-03,16.372102737426758,21.847614288330078,17.950687408447266,12.923999786376953,31.277738571166992,48.64539337158203,35.29848098754883,46.98642349243164,51.599281311035156,0.29330718517303467
2013-01-04,15.916064262390137,21.438730239868164,18.30539894104004,12.957500457763672,31.832136154174805,49.20240020751953,35.5867919921875,47.08183670043945,51.83818435668945,0.302984356880188
2013-01-07,15.822443962097168,21.39863395690918,18.225528717041016,13.42300033569336,31.86722183227539,49.09926223754883,35.84102249145508,46.761539459228516,51.23797607421875,0.2942289412021637
2013-01-08,15.865029335021973,21.286396026611328,18.189563751220703,13.319000244140625,31.93037986755371,49.106136322021484,36.174705505371094,46.686588287353516,51.5584831237793,0.2877776026725769
2013-01-09,15.617074966430664,21.406652450561523,18.309123992919922,13.317500114440918,31.909339904785156,49.32620620727539,36.726295471191406,46.938720703125,51.3603515625,0.2813262343406677
2013-01-10,15.810664176940918,21.21424102783203,18.392465591430664,13.267000198364258,32.38653564453125,49.642513275146484,36.43574905395508,47.20451354980469,51.919761657714844,0.2817870080471039
2013-01-11,15.713724136352539,21.510889053344727,18.35550880432129,13.397000312805176,32.379512786865234,49.75252914428711,36.58330535888672,47.17041778564453,52.21696090698242,0.2813262343406677
2013-01-14,15.153483390808105,21.558990478515625,17.94026756286621,13.636500358581543,32.197059631347656,49.896942138671875,36.467525482177734,47.44981384277344,52.19945526123047,0.28109562397003174
2013-01-15,14.67540168762207,21.815547943115234,17.98194122314453,13.595000267028809,32.526893615722656,49.766292572021484,36.4221305847168,47.62017822265625,52.17033004760742,0.27602681517601013
2013-01-16,15.284557342529297,21.679248809814453,17.740341186523438,13.446499824523926,32.85672378540039,49.91069030761719,36.36537551879883,47.635292053222656,52.13536834716797,0.2785612642765045
2013-01-17,15.181568145751953,21.847614288330078,17.644346237182617,13.52400016784668,32.59003448486328,50.13074493408203,36.29275131225586,47.861976623535156,52.560752868652344,0.2822476327419281
2013-01-18,15.10063648223877,21.847614288330078,17.475421905517578,13.605999946594238,32.604068756103516,50.357688903808594,35.927276611328125,48.047481536865234,52.91036605834961,0.28040456771850586
2013-01-22,15.244696617126465,21.767438888549805,17.434738159179688,13.509499549865723,32.66023635864258,49.98635482788086,36.104339599609375,48.05436706542969,52.98030090332031,0.2790219783782959
2013-01-23,15.523754119873047,22.136253356933594,18.392959594726562,13.405500411987305,32.44267272949219,50.09636306762695,36.104339599609375,48.56272506713867,52.85213088989258,0.27948296070098877
2013-01-24,13.605672836303711,22.15228271484375,18.708232879638672,13.67300033569336,32.540931701660156,50.268287658691406,36.22010803222656,48.37724304199219,53.230873107910156,0.28086546063423157
2013-01-25,13.284934997558594,22.35271453857422,18.694841384887695,14.19950008392334,33.0953254699707,50.83216857910156,36.283668518066406,50.32139587402344,53.45230484008789,0.28593429923057556
2013-01-28,13.585433959960938,22.37676429748535,18.621910095214844,13.802000045776367,32.73039627075195,50.62586975097656,35.4914436340332,50.67863464355469,53.09104919433594,0.29054245352745056
2013-01-29,13.840336799621582,22.456947326660156,18.695087432861328,13.017499923706055,33.06724548339844,51.16912078857422,35.561805725097656,51.523616790771484,53.46979904174805,0.2843213677406311
2013-01-30,13.796845436096191,22.32866859436035,18.698808670043945,13.637999534606934,33.074256896972656,50.94906997680664,35.187259674072266,51.57857131958008,52.834625244140625,0.28386059403419495
2013-01-31,13.756376266479492,22.007972717285156,18.74494743347168,13.274999618530273,33.018131256103516,50.83216857910156,35.84556198120117,51.63352584838867,52.42672348022461,0.2824781835079193
2013-02-01,13.699895858764648,22.392812728881836,19.23880958557129,13.25,33.579524993896484,51.01097106933594,35.99311447143555,52.1556282043457,52.467529296875,0.28501272201538086
2013-02-04,13.358625411987305,21.999956130981445,18.827545166015625,12.99899959564209,33.460235595703125,50.96282958984375,35.55952453613281,51.69534683227539,51.94890594482422,0.2801740765571594
2013-02-05,13.827348709106445,22.04805564880371,18.994234085083008,13.344499588012695,34.239200592041016,51.341060638427734,36.21330261230469,52.00450897216797,52.29269027709961,0.286625474691391
2013-02-06,13.812554359436035,21.919776916503906,19.104122161865234,13.111000061035156,34.112892150878906,51.84303665161133,36.506126403808594,52.31365203857422,52.32184982299805,0.2843213677406311
2013-02-07,14.223248481750488,21.87166976928711,19.19788360595703,13.011500358581543,33.846195220947266,51.61609649658203,35.65260696411133,52.31365203857422,51.752994537353516,0.2831694185733795
2013-02-08,14.428606033325195,22.088144302368164,19.481157302856445,13.09749984741211,34.126922607421875,51.90492630004883,35.820587158203125,52.038848876953125,51.96411895751953,0.28501272201538086
2013-02-11,14.578969955444336,22.336692810058594,19.40798568725586,12.86050033569336,34.14796447753906,51.856788635253906,35.48689270019531,52.08007049560547,51.77059555053711,0.28823843598365784
2013-02-12,14.213529586791992,22.35271453857422,19.365324020385742,12.9350004196167,34.484825134277344,52.124977111816406,35.59357833862305,52.19685745239258,51.87614440917969,0.2863951325416565
2013-02-13,14.186493873596191,22.472984313964844,19.418899536132812,13.47350025177002,34.16200637817383,52.02871322631836,35.206871032714844,52.595314025878906,51.999298095703125,0.28501272201538086
2013-02-14,14.17374038696289,22.481000900268555,19.541933059692383,13.461999893188477,34.54095458984375,52.131858825683594,35.48212432861328,52.74643325805664,51.911338806152344,0.29330718517303467
2013-02-15,13.978408813476562,22.456947326660156,19.667692184448242,13.254500389099121,34.302364349365234,52.372528076171875,35.939353942871094,52.58155059814453,51.8175163269043,0.29330718517303467
2013-02-19,13.973243713378906,22.67521095275879,20.01396942138672,13.487500190734863,34.70235824584961,52.922672271728516,35.85291290283203,53.15863037109375,52.38047409057617,0.28939035534858704
2013-02-20,13.634843826293945,22.529705047607422,19.657028198242188,13.320500373840332,34.112892150878906,52.70949172973633,35.3547248840332,52.952537536621094,52.175235748291016,0.28524303436279297
2013-02-21,13.550089836120605,22.222511291503906,19.73318099975586,13.29699993133545,33.86024856567383,52.86077117919922,35.81424331665039,52.92507553100586,51.9523811340332,0.2831694185733795
2013-02-22,13.694381713867188,22.440778732299805,19.836862564086914,13.270999908447266,34.323402404785156,52.85384750366211,36.26691436767578,52.890716552734375,52.310115814208984,0.28846868872642517
