,AAPL,MSFT,AMZN,JPM,JNJ,PG,XOM,NVDA
2002-03-06,0.36027249693870544,19.348224639892578,0.8165000081062317,17.078893661499023,32.363033294677734,22.100801467895508,19.732759475708008,0.43593111634254456
2002-03-07,0.36491280794143677,19.07151222229004,0.781000018119812,17.078893661499023,32.93242263793945,21.812349319458008,19.586618423461914,0.432417094707489
2002-03-08,0.36910367012023926,19.445526123046875,0.8174999952316284,17.424991607666016,32.953125,21.807147979736328,19.59575843811035,0.4453282058238983
2002-03-11,0.3750908076763153,19.56412124633789,0.8355000019073486,18.20746612548828,33.030792236328125,21.853933334350586,19.86061668395996,0.44013282656669617
2002-03-12,0.37000226974487305,19.016786575317383,0.815500020980835,18.182384490966797,32.94796371459961,22.160558700561523,20.093536376953125,0.4170610010623932
2002-03-13,0.36655884981155396,18.88298225402832,0.7870000004768372,17.740983963012695,33.07737731933594,22.144962310791016,19.6916561126709,0.4094974994659424
2002-03-14,0.3656611740589142,18.61539649963379,0.7239999771118164,17.61058235168457,33.32583999633789,22.085203170776367,19.746458053588867,0.38680708408355713
2002-03-15,0.3734446167945862,19.00157928466797,0.7014999985694885,18.06199836730957,33.439727783203125,22.62569808959961,19.915430068969727,0.40315619111061096
2002-03-18,0.3703014552593231,18.895151138305664,0.7505000233650208,17.72594451904297,33.47078323364258,22.77901268005371,19.97479820251465,0.40315619111061096
2002-03-19,0.37194767594337463,18.922517776489258,0.7329999804496765,18.102127075195312,33.90040969848633,23.371498107910156,20.002187728881836,0.3945998549461365
2002-03-20,0.37299543619155884,18.274839401245117,0.7250000238418579,17.650707244873047,33.38277053833008,23.283132553100586,19.878890991210938,0.3554072678089142
2002-03-21,0.36326661705970764,18.657976150512695,0.7584999799728394,17.4500732421875,33.54323959350586,23.491025924682617,19.878890991210938,0.37427735328674316
2002-03-22,0.36057248711586,18.381267547607422,0.7764999866485596,17.65571403503418,33.56912612915039,23.413068771362305,19.851505279541016,0.3710686266422272
2002-03-25,0.34949588775634766,18.010295867919922,0.7369999885559082,17.53032875061035,33.310302734375,23.32211685180664,19.56836700439453,0.35189229249954224
2002-03-26,0.3511429727077484,17.96468734741211,0.7415000200271606,17.630647659301758,33.49665832519531,23.24415397644043,19.97479820251465,0.35907432436943054
2002-03-27,0.351292222738266,18.07415008544922,0.7124999761581421,17.80619239807129,33.719234466552734,23.392271041870117,20.070697784423828,0.3476144075393677
2002-03-28,0.35428622364997864,18.338695526123047,0.7149999737739563,17.88142967224121,33.62089920043945,23.41046714782715,20.015899658203125,0.3389050364494324
2002-04-01,0.36611053347587585,18.35997200012207,0.7400000095367432,17.861370086669922,33.44489288330078,23.384485244750977,20.015899658203125,0.33332741260528564
2002-04-02,0.36027249693870544,17.417356491088867,0.7124999761581421,17.71088981628418,33.36206817626953,23.54299545288086,20.267066955566406,0.32461807131767273
2002-04-03,0.3554830253124237,17.128480911254883,0.6834999918937683,17.731155395507812,33.13948440551758,23.194787979125977,19.951963424682617,0.3307300806045532
2002-04-04,0.3726961612701416,17.164968490600586,0.6769999861717224,17.44247817993164,32.85995864868164,23.381879806518555,19.705366134643555,0.3291257619857788
2002-04-05,0.3703014552593231,16.988609313964844,0.675000011920929,17.655179977416992,32.63737106323242,23.335113525390625,19.46788787841797,0.3216383159160614
2002-04-08,0.3676067292690277,17.399110794067383,0.6974999904632568,17.715959548950195,32.808197021484375,23.452043533325195,19.746458053588867,0.3324105739593506
2002-04-09,0.36072179675102234,16.68453025817871,0.6800000071525574,17.82232093811035,32.611488342285156,23.420854568481445,19.50899887084961,0.3114016354084015
2002-04-10,0.36910367012023926,17.119367599487305,0.6740000247955322,17.746353149414062,32.83924102783203,23.99514389038086,19.71906280517578,0.29421189427375793
2002-04-11,0.37209779024124146,16.660205841064453,0.6370000243186951,16.946138381958008,32.45620346069336,23.727481842041016,19.36285972595215,0.28129976987838745
2002-04-12,0.3750908076763153,17.006858825683594,0.6654999852180481,17.36144256591797,32.440677642822266,23.88860321044922,18.860515594482422,0.28023090958595276
2002-04-15,0.3741932511329651,16.933879852294922,0.6945000290870667,17.422218322753906,32.17667770385742,23.529998779296875,18.997512817382812,0.2915375828742981
2002-04-16,0.38526901602745056,17.578506469726562,0.7005000114440918,17.918546676635742,32.74608612060547,23.69890785217285,19.308055877685547,0.3042193651199341
2002-04-17,0.39080700278282166,17.219701766967773,0.7409999966621399,18.875751495361328,32.363033294677734,23.513639450073242,19.280656814575195,0.30781057476997375
2002-04-18,0.38032957911491394,17.14065170288086,0.7129999995231628,18.87069320678711,33.27924728393555,23.070039749145508,19.3902587890625,0.3026920557022095
2002-04-19,0.3738930821418762,17.393028259277344,0.7264999747276306,19.12391471862793,33.38277053833008,23.190061569213867,19.417661666870117,0.2820643186569214
2002-04-22,0.3671582341194153,16.90346336364746,0.715499997138977,18.53642463684082,32.78750228881836,23.195293426513672,19.11168670654297,0.28343960642814636
2002-04-23,0.3629673719406128,16.41695785522461,0.703000009059906,18.53642463684082,32.50796127319336,23.19788932800293,18.88335418701172,0.27197980880737305
2002-04-24,0.35578233003616333,16.121992111206055,0.8395000100135803,18.176841735839844,32.927242279052734,23.336191177368164,18.40384864807129,0.24814336001873016
2002-04-25,0.36102095246315,16.337888717651367,0.8410000205039978,17.741281509399414,32.818546295166016,23.333589553833008,18.51344871520996,0.2577696144580841
2002-04-26,0.3444071412086487,15.659807205200195,0.8454999923706055,17.721025466918945,32.927242279052734,23.432750701904297,18.266845703125,0.23202264308929443
2002-04-29,0.35862624645233154,15.884825706481934,0.8090000152587891,17.391826629638672,32.56489562988281,23.48493003845215,18.129846572875977,0.270680695772171
2002-04-30,0.36326661705970764,15.890902519226074,0.8345000147819519,17.7767333984375,33.05666732788086,23.552770614624023,18.344482421875,0.2659437656402588
2002-05-01,0.3589255213737488,16.039892196655273,0.8245000243186951,17.97931480407715,33.10324478149414,23.95462989807129,18.581954956054688,0.2707568109035492
2002-05-02,0.35458531975746155,15.571624755859375,0.8159999847412109,18.35916519165039,33.232643127441406,24.330398559570312,18.632184982299805,0.25983238220214844
2002-05-03,0.35189053416252136,15.069910049438477,0.8025000095367432,18.070491790771484,32.83408737182617,23.993778228759766,18.536273956298828,0.25020599365234375
2002-05-06,0.3390185534954071,14.784073829650879,0.8059999942779541,17.422218322753906,32.145626068115234,24.059003829956055,17.924346923828125,0.2406560331583023
2002-05-07,0.3363245725631714,15.042531967163086,0.8054999709129333,17.538705825805664,31.27596664428711,23.918100357055664,17.8558406829834,0.24669118225574493
2002-05-08,0.3647634983062744,16.714946746826172,0.8659999966621399,18.693431854248047,31.52444076538086,23.95462989807129,18.271411895751953,0.2750355303287506
2002-05-09,0.3620687425136566,15.84832763671875,0.8865000009536743,18.116071701049805,31.76772689819336,24.022483825683594,18.078502655029297,0.2632703185081482
2002-05-10,0.3490475118160248,15.218896865844727,0.847000002861023,17.766603469848633,32.01620101928711,24.1112060546875,17.894773483276367,0.24355940520763397
2002-05-13,0.35832709074020386,16.021652221679688,0.8659999966621399,18.404747009277344,32.011016845703125,24.32256507873535,18.377056121826172,0.2583041191101074
2002-05-14,0.3833228051662445,16.687576293945312,0.940500020980835,19.037818908691406,31.596904754638672,24.280803680419922,18.638870239257812,0.2839740216732025
2002-05-15,0.3783841133117676,16.648042678833008,0.996999979019165,18.718748092651367,31.18278694152832,24.04595947265625,18.239261627197266,0.28955090045928955
2002-05-16,0.37733641266822815,16.94906997680664,0.9804999828338623,19.159366607666016,31.34326934814453,24.25994300842285,18.49646759033203,0.2900862991809845
2002-05-17,0.3743423819541931,17.03725814819336,0.9580000042915344,19.29611587524414,31.92759132385254,24.429550170898438,18.464330673217773,0.2992542088031769
2002-05-20,0.3703014552593231,16.423030853271484,0.9695000052452087,18.97197914123535,31.397802352905273,24.1112060546875,18.18414878845215,0.3024628758430481
2002-05-21,0.3511429727077484,15.869613647460938,0.9380000233650208,19.00237274169922,31.496479034423828,23.771976470947266,18.266817092895508,0.2793900668621063
2002-05-22,0.36401501297950745,16.32573699951172,0.9375,19.022624969482422,32.20286178588867,23.980735778808594,18.569961547851562,0.2906968891620636
2002-05-23,0.3768872022628784,16.669326782226562,0.9725000262260437,19.43285369873047,32.073028564453125,23.842439651489258,18.785842895507812,0.2729727327823639
2002-05-24,0.3614702820777893,16.19497299194336,0.9735000133514404,19.144180297851562,31.891233444213867,23.552770614624023,18.478099822998047,0.2676251530647278
2002-05-28,0.3589255213737488,15.909140586853027,0.953000009059906,18.840301513671875,31.792537689208984,22.965648651123047,18.29897117614746,0.25700509548187256
2002-05-29,0.3589255213737488,15.827048301696777,0.9455000162124634,18.72382164001465,31.87044906616211,22.70733642578125,18.510255813598633,0.2667083442211151
2002-05-30,0.36221879720687866,16.006446838378906,0.9185000061988831,18.23761749267578,31.875642776489258,23.15876007080078,18.07391357421875,0.2628120183944702
2002-05-31,0.3487473726272583,15.480402946472168,0.9114999771118164,18.20722770690918,31.86526107788086,23.367509841918945,18.340312957763672,0.25562986731529236
2002-06-03,0.34291020035743713,15.027328491210938,0.8980000019073486,17.553897857666016,31.19004249572754,23.380653381347656,17.94989585876465,0.24057991802692413
2002-06-04,0.34096473455429077,15.19760799407959,0.8985000252723694,17.548828125,30.8524227142334,23.548961639404297,18.0187931060791,0.25272732973098755
2002-06-05,0.34006616473197937,15.708454132080078,0.8995000123977661,17.57415771484375,30.961498260498047,23.80929946899414,18.170364379882812,0.24906021356582642
2002-06-06,0.3316844403743744,15.781435012817383,0.9085000157356262,17.0626277923584,30.51481819152832,23.548961639404297,17.9820499420166,0.2491363286972046
2002-06-07,0.3203091621398926,15.805764198303223,0.9290000200271606,17.0626277923584,30.286283493041992,23.49374008178711,18.106063842773438,0.2467682659626007
2002-06-10,0.32150620222091675,16.06117820739746,0.8650000095367432,17.158859252929688,30.644657135009766,23.456918716430664,17.97286033630371,0.24470554292201996
2002-06-11,0.30623921751976013,15.98515796661377,0.8569999933242798,16.67772102355957,29.86038589477539,23.40433120727539,17.926925659179688,0.23370401561260223
2002-06-12,0.3007013201713562,16.888263702392578,0.8539999723434448,16.799266815185547,29.730531692504883,24.45620346069336,18.234676361083984,0.21353475749492645
2002-06-13,0.29246950149536133,16.486888885498047,0.8715000152587891,16.54097557067871,29.818832397460938,24.05649757385254,18.078502655029297,0.21131888031959534
2002-06-14,0.30085131525993347,16.80007553100586,0.8410000205039978,16.713176727294922,29.51237678527832,24.07490348815918,17.9820499420166,0.21529130637645721
2002-06-17,0.307437002658844,16.930835723876953,0.9204999804496765,17.96919059753418,29.839601516723633,24.692882537841797,18.3862361907959,0.21720196306705475
2002-06-18,0.3015991151332855,17.02509117126465,0.9390000104904175,17.736217498779297,29.325380325317383,24.690244674682617,18.340312957763672,0.21605592966079712
2002-06-19,0.25624701380729675,16.529455184936523,0.9150000214576721,17.528568267822266,29.27863883972168,24.824371337890625,18.083093643188477,0.1822109967470169
2002-06-20,0.25609782338142395,16.45039939880371,0.8774999976158142,16.905614852905273,28.587848663330078,24.67972755432129,18.253053665161133,0.18053048849105835
2002-06-21,0.25220605731010437,15.896984100341797,0.8765000104904175,16.70810890197754,27.528261184692383,24.67972755432129,18.027971267700195,0.1731192022562027
2002-06-24,0.2584923803806305,16.46864128112793,0.8755000233650208,16.80432891845703,28.11517906188965,24.561389923095703,18.372465133666992,0.17632801830768585
2002-06-25,0.25654637813568115,16.10072135925293,0.7670000195503235,16.67772102355957,27.704853057861328,23.40433120727539,18.188735961914062,0.1617363840341568
2002-06-26,0.24771590530872345,16.459522247314453,0.7925000190734863,15.948413848876953,28.120376586914062,23.951305389404297,18.119840621948242,0.15333224833011627
2002-06-27,0.2553492486476898,16.699745178222656,0.7929999828338623,16.571367263793945,28.260601043701172,24.256351470947266,18.487295150756836,0.13048873841762543
2002-06-28,0.2652282118797302,16.63283920288086,0.8125,17.17911148071289,27.143890380859375,23.48321533203125,18.79503631591797,0.13125334680080414
2002-07-01,0.2553492486476898,16.01253318786621,0.6775000095367432,15.882576942443848,26.229753494262695,23.675186157226562,18.67100715637207,0.13094709813594818
2002-07-02,0.25355297327041626,15.641563415527344,0.6660000085830688,15.99009895324707,26.806291580200195,23.477951049804688,18.445945739746094,0.12269603461027145
2002-07-03,0.2626834809780121,15.763188362121582,0.7124999761581421,15.846738815307617,27.502286911010742,23.23602867126465,18.33112335205078,0.13331611454486847
2002-07-05,0.2804951071739197,16.678451538085938,0.7605000138282776,16.686439514160156,28.354101181030273,23.63573455810547,18.611299514770508,0.14508122205734253
2002-07-08,0.2695683538913727,16.091588973999023,0.746999979019165,16.5277099609375,27.829511642456055,23.75934410095215,18.537817001342773,0.14943592250347137
2002-07-09,0.26238423585891724,16.179777145385742,0.7799999713897705,16.010581970214844,27.330886840820312,23.11505699157715,18.28060531616211,0.14210166037082672
2002-07-10,0.2592410445213318,15.884825706481934,0.7480000257492065,15.4371337890625,26.12588119506836,23.128210067749023,17.559478759765625,0.13820530474185944
2002-07-11,0.273909330368042,16.08854866027832,0.7774999737739563,15.652166366577148,26.479061126708984,22.602256774902344,17.040454864501953,0.1522623896598816
2002-07-12,0.2620849311351776,15.769272804260254,0.7714999914169312,15.467846870422363,26.229753494262695,21.992183685302734,16.77865219116211,0.15211015939712524
2002-07-15,0.2728615999221802,15.751029968261719,0.796999990940094,15.401283264160156,25.45067024230957,21.642427444458008,16.42038345336914,0.16723720729351044
2002-07-16,0.2673238217830658,15.583785057067871,0.8144999742507935,14.592308044433594,26.02198600769043,21.36630630493164,16.167768478393555,0.16272927820682526
2002-07-17,0.23394526541233063,15.811837196350098,0.8080000281333923,14.407986640930176,26.614112854003906,21.162799835205078,16.35608673095703,0.14890149235725403
2002-07-18,0.22436639666557312,15.54122257232666,0.7774999737739563,13.926692962646484,25.829814910888672,21.247386932373047,15.961076736450195,0.14508122205734253
2002-07-19,0.2239171415567398,15.069910049438477,0.7645000219345093,13.363483428955078,21.736928939819336,19.68004035949707,14.881693840026855,0.1385105699300766
2002-07-22,0.22331857681274414,14.446550369262695,0.7749999761581421,12.554505348205566,22.09013557434082,20.570758819580078,13.903362274169922,0.132093146443367
2002-07-23,0.21658295392990112,13.078216552734375,0.7275000214576721,10.281181335449219,22.89520263671875,20.935489654541016,14.201903343200684,0.1222376748919487
2002-07-24,0.22750958800315857,14.05733585357666,0.7049999833106995,11.929856300354004,24.77543067932129,21.73898696899414,15.584440231323242,0.13003034889698029
2002-07-25,0.21493668854236603,13.023480415344238,0.6244999766349792,11.44344425201416,25.294836044311523,22.471088409423828,15.570671081542969,0.11505647748708725
2002-07-26,0.2146366387605667,13.789752006530762,0.6464999914169312,11.392241477966309,25.767484664916992,22.254379272460938,16.117244720458984,0.11238222569227219
2002-07-29,0.22481490671634674,14.671566009521484,0.7164999842643738,12.851471900939941,26.624500274658203,23.052560806274414,16.686790466308594,0.11551488935947418
2002-07-30,0.23095208406448364,14.625957489013672,0.7384999990463257,12.743950843811035,26.45829200744629,23.068431854248047,16.383638381958008,0.1239190623164177
2002-07-31,0.22840729355812073,14.589468955993652,0.7225000262260437,12.779787063598633,27.32050323486328,23.520389556884766,16.884292602539062,0.08457339555025101
2002-08-01,0.22152242064476013,13.911375999450684,0.7080000042915344,12.810514450073242,26.70760726928711,23.224367141723633,15.455840110778809,0.07647544145584106
2002-08-02,0.21628370881080627,13.503926277160645,0.6919999718666077,12.211461067199707,27.138708114624023,23.74502944946289,15.437458038330078,0.07143312692642212
2002-08-05,0.20939794182777405,13.37621021270752,0.6434999704360962,11.44344425201416,26.02198600769043,23.25872230529785,14.92762565612793,0.06570325046777725
2002-08-06,0.22062386572360992,13.887057304382324,0.6869999766349792,12.109055519104004,26.531003952026367,23.184724807739258,15.341009140014648,0.06914115697145462
2002-08-07,0.22496488690376282,14.318836212158203,0.6800000071525574,12.308745384216309,27.27375602722168,23.504518508911133,15.754392623901367,0.06753677874803543
2002-08-08,0.22900573909282684,14.872255325317383,0.6949999928474426,13.506848335266113,28.343721389770508,24.01198387145996,16.53520965576172,0.07196761667728424
2002-08-09,0.22451557219028473,14.632038116455078,0.7129999995231628,13.491484642028809,28.312559127807617,24.088634490966797,16.687759399414062,0.07028713822364807
2002-08-12,0.22436639666557312,14.738465309143066,0.7229999899864197,13.035804748535156,28.348915100097656,24.01198387145996,16.516725540161133,0.07028713822364807
2002-08-13,0.21837911009788513,14.309721946716309,0.6965000033378601,12.493061065673828,27.720443725585938,23.80318832397461,16.105308532714844,0.06883493065834045
2002-08-14,0.22706034779548645,15.115511894226074,0.6955000162124634,12.871949195861816,28.826765060424805,24.55117416381836,16.82181167602539,0.07349590212106705
2002-08-15,0.23364612460136414,15.133758544921875,0.7310000061988831,12.6927490234375,29.070894241333008,24.136215209960938,17.16852378845215,0.07861430943012238
2002-08-16,0.23663920164108276,15.203699111938477,0.7450000047683716,12.728590965270996,28.83890151977539,24.048994064331055,17.03445053100586,0.08166994899511337
2002-08-19,0.23918403685092926,15.811837196350098,0.7749999761581421,13.931814193725586,29.141252517700195,24.117708206176758,17.177762985229492,0.09664469212293625
2002-08-20,0.23813609778881073,15.519930839538574,0.7990000247955322,13.588767051696777,28.619945526123047,23.842836380004883,16.72474479675293,0.092366062104702
2002-08-21,0.24127934873104095,15.896984100341797,0.7689999938011169,13.762852668762207,28.614749908447266,24.022567749023438,16.844938278198242,0.09725527465343475
2002-08-22,0.23903469741344452,16.18585777282715,0.7864999771118164,13.66557502746582,29.29765510559082,23.988210678100586,17.1176700592041,0.09397044032812119
2002-08-23,0.23544207215309143,15.878732681274414,0.7584999799728394,13.163803100585938,28.578248977661133,23.85340690612793,16.710872650146484,0.0877821296453476
2002-08-26,0.23244822025299072,15.842249870300293,0.7465000152587891,13.56317138671875,29.042211532592773,23.893054962158203,16.951250076293945,0.0884697437286377
2002-08-27,0.2222709208726883,15.459114074707031,0.7260000109672546,13.69628620147705,28.5417423248291,23.895689010620117,17.057575225830078,0.08342740684747696
2002-08-28,0.22002534568309784,15.015167236328125,0.7285000085830688,13.455645561218262,28.33844757080078,23.715965270996094,16.465883255004883,0.07823199778795242
2002-08-29,0.22002534568309784,15.380051612854004,0.7570000290870667,13.619494438171387,28.234180450439453,23.224367141723633,16.359561920166016,0.07922578603029251
2002-08-30,0.22077399492263794,14.923941612243652,0.746999979019165,13.517084121704102,28.312379837036133,23.430519104003906,16.387287139892578,0.07716305553913116
2002-09-03,0.21029649674892426,14.297563552856445,0.7300000190734863,12.67226505279541,27.46263313293457,22.872846603393555,15.541346549987793,0.07242600619792938
2002-09-04,0.2167321890592575,14.659405708312988,0.7415000200271606,12.999958038330078,28.328018188476562,23.40672492980957,15.633806228637695,0.07196761667728424
2002-09-05,0.21224193274974823,13.960021018981934,0.7124999761581421,12.339463233947754,28.369722366333008,23.747692108154297,15.610681533813477,0.0692172572016716
2002-09-06,0.21523596346378326,14.540817260742188,0.765500009059906,12.242173194885254,28.630374908447266,23.774110794067383,15.860308647155762,0.07074553519487381
2002-09-09,0.21508587896823883,14.808401107788086,0.8255000114440918,12.078335762023926,28.776348114013672,24.01198387145996,15.717008590698242,0.07066851109266281
2002-09-10,0.21448741853237152,15.139836311340332,0.8565000295639038,11.853053092956543,28.875398635864258,24.18379020690918,16.082197189331055,0.0807531550526619
2002-09-11,0.2138889729976654,14.771907806396484,0.8554999828338623,11.766009330749512,28.92230987548828,24.284217834472656,15.994364738464355,0.084726482629776
2002-09-12,0.2116435021162033,14.337085723876953,0.8374999761581421,11.269359588623047,28.135133743286133,24.104488372802734,15.527477264404297,0.08205225318670273
2002-09-13,0.21209272742271423,14.568175315856934,0.8305000066757202,11.284717559814453,28.2237548828125,24.315937042236328,15.753987312316895,0.0807531550526619
2002-09-16,0.21703223884105682,14.528648376464844,0.8355000019073486,11.115754127502441,28.619945526123047,24.58024024963379,15.901911735534668,0.07563472539186478
2002-09-17,0.22152242064476013,14.379657745361328,0.8675000071525574,11.033835411071777,27.937044143676758,24.33180046081543,15.28709888458252,0.07448877394199371
2002-09-18,0.22481490671634674,14.519526481628418,0.8865000009536743,10.465500831604004,28.072572708129883,24.34235954284668,15.347197532653809,0.07242600619792938
2002-09-19,0.21822914481163025,14.352287292480469,0.8604999780654907,10.173659324645996,27.087284088134766,24.08335304260254,14.958891868591309,0.0699809193611145
2002-09-20,0.22257010638713837,14.431344985961914,0.7929999828338623,10.332380294799805,27.264541625976562,24.075422286987305,15.194648742675781,0.07036323100328445
2002-09-23,0.2222709208726883,13.753260612487793,0.8025000095367432,9.856208801269531,27.55126190185547,23.982919692993164,15.1253023147583,0.06730759888887405
2002-09-24,0.21912769973278046,13.877927780151367,0.796500027179718,9.5438814163208,27.94745445251465,23.269298553466797,14.769364356994629,0.06784208863973618
2002-09-25,0.22346775233745575,14.142471313476562,0.7864999771118164,9.671880722045898,27.968313217163086,23.549449920654297,15.074461936950684,0.0715852826833725
2002-09-26,0.22002534568309784,14.048206329345703,0.8575000166893005,9.866453170776367,28.953588485717773,23.985551834106445,15.786349296569824,0.06776599586009979
2002-09-27,0.22032451629638672,13.759340286254883,0.8504999876022339,9.390279769897461,28.724201202392578,23.293079376220703,15.171536445617676,0.06539702415466309
2002-09-30,0.21703223884105682,13.300187110900879,0.796500027179718,9.723084449768066,28.192489624023438,23.62346839904785,14.746258735656738,0.06539702415466309
