,AAPL,MSFT,GOOGL,AMZN,JPM,JNJ,V,PG,XOM,NVDA
2013-01-02,16.58140754699707,22.144262313842773,17.950986862182617,12.865500450134277,31.340896606445312,48.71414566040039,35.2712516784668,47.28627014160156,51.692527770996094,0.2934185862541199
2013-01-03,16.372106552124023,21.847618103027344,17.961408615112305,12.923999786376953,31.277748107910156,48.64540100097656,35.29848098754883,46.986446380615234,51.599273681640625,0.29364916682243347
2013-01-04,15.916064262390137,21.438724517822266,18.316333770751953,12.957500457763672,31.83214569091797,49.202396392822266,35.58677291870117,47.08183670043945,51.83818817138672,0.3033374845981598
2013-01-07,15.822446823120117,21.398639678955078,18.23641586303711,13.42300033569336,31.867219924926758,49.0992431640625,35.84101867675781,46.76156234741211,51.237998962402344,0.29457178711891174
2013-01-08,15.865026473999023,21.286399841308594,18.200422286987305,13.319000244140625,31.930383682250977,49.10614013671875,36.17471694946289,46.686588287353516,51.558502197265625,0.28811296820640564
2013-01-09,15.617081642150879,21.406654357910156,18.320056915283203,13.317500114440918,31.90934181213379,49.32619094848633,36.726318359375,46.93872833251953,51.360355377197266,0.2816540002822876
2013-01-10,15.8106689453125,21.2142391204834,18.403451919555664,13.267000198364258,32.386531829833984,49.64250946044922,36.435752868652344,47.20448684692383,51.91977310180664,0.2821153402328491
2013-01-11,15.713717460632324,21.51088523864746,18.36646842956543,13.397000312805176,32.37950897216797,49.75252914428711,36.58332061767578,47.1704216003418,52.21694564819336,0.2816540002822876
2013-01-14,15.153483390808105,21.558992385864258,17.950986862182617,13.636500358581543,32.19706726074219,49.89692687988281,36.467533111572266,47.44982147216797,52.19947814941406,0.28142333030700684
2013-01-15,14.675399780273438,21.815549850463867,17.9926815032959,13.595000267028809,32.526893615722656,49.76630401611328,36.42213439941406,47.62017822265625,52.170326232910156,0.2763485312461853
2013-01-16,15.284563064575195,21.67925453186035,17.75093650817871,13.446499824523926,32.85672378540039,49.91069793701172,36.36538314819336,47.63531494140625,52.13536071777344,0.27888593077659607
2013-01-17,15.181573867797852,21.847618103027344,17.654882431030273,13.52400016784668,32.590057373046875,50.130760192871094,36.29274368286133,47.862003326416016,52.560760498046875,0.2825768291950226
2013-01-18,15.100638389587402,21.847618103027344,17.48586082458496,13.605999946594238,32.60407638549805,50.357669830322266,35.92727279663086,48.04747772216797,52.91038513183594,0.28073132038116455
2013-01-22,15.244694709777832,21.767440795898438,17.44515037536621,13.509499549865723,32.66023635864258,49.986351013183594,36.104331970214844,48.054351806640625,52.98030090332031,0.2793472707271576
2013-01-23,15.523756980895996,22.136245727539062,18.403945922851562,13.405500411987305,32.44268035888672,50.096378326416016,36.104331970214844,48.5627326965332,52.85212707519531,0.2798086106777191
2013-01-24,13.605670928955078,22.15228271484375,18.71940803527832,13.67300033569336,32.540924072265625,50.26826477050781,36.2201042175293,48.377235412597656,53.230865478515625,0.2811927795410156
2013-01-25,13.284932136535645,22.352720260620117,18.706005096435547,14.19950008392334,33.095306396484375,50.83216857910156,36.28364562988281,50.3213996887207,53.452308654785156,0.28626748919487
2013-01-28,13.585437774658203,22.376779556274414,18.633033752441406,13.802000045776367,32.73040771484375,50.62586212158203,35.49143600463867,50.678627014160156,53.091033935546875,0.29088106751441956
